shipment_id,order_id,carrier,shipping_cost,ship_date,delivery_date
22334,42333,FedEx,14,2023-01-12,2023-01-18
22335,13459,DHL,7,2023-06-17,2023-06-21
22336,23867,BlueDart,41,2023-12-29,2024-01-05
22337,26564,BlueDart,22,2023-01-14,2023-01-19
22338,40939,BlueDart,18,2023-07-16,2023-07-23
22339,32139,FedEx,40,2023-08-29,2023-09-05
22340,37444,UPS,28,2023-05-17,2023-05-21
22341,49340,DHL,20,2023-03-16,2023-03-26
22342,4909,DHL,21,2023-06-08,2023-06-15
22343,9817,FedEx,22,2023-02-27,2023-03-09
22344,3131,BlueDart,7,2023-05-16,2023-05-25
22345,19117,BlueDart,9,2023-01-09,2023-01-12
22346,47014,BlueDart,48,2023-09-02,2023-09-05
22347,13189,UPS,12,2023-11-15,2023-11-19
22348,14047,UPS,19,2023-12-12,2023-12-21
22349,47941,BlueDart,10,2023-09-26,2023-10-05
22350,16412,FedEx,21,2023-12-07,2023-12-10
22351,44483,FedEx,47,2023-05-01,2023-05-03
22352,37934,DHL,39,2023-06-04,2023-06-09
22353,18357,FedEx,11,2023-09-26,2023-10-02
22354,47573,UPS,10,2023-06-14,2023-06-23
22355,19922,DHL,24,2023-02-22,2023-03-01
22356,12397,BlueDart,28,2023-08-08,2023-08-13
22357,22821,FedEx,43,2023-06-17,2023-06-20
22358,26125,DHL,36,2023-09-01,2023-09-04
22359,6393,BlueDart,29,2023-08-26,2023-09-04
22360,13774,BlueDart,40,2023-07-25,2023-08-03
22361,37084,DHL,39,2023-04-11,2023-04-18
22362,18831,DHL,43,2023-03-29,2023-04-02
22363,31379,BlueDart,26,2023-04-11,2023-04-18
22364,41107,UPS,48,2023-08-15,2023-08-17
22365,36719,FedEx,48,2023-06-06,2023-06-13
22366,22244,BlueDart,21,2023-08-06,2023-08-09
22367,23370,DHL,42,2023-02-05,2023-02-08
22368,5327,UPS,15,2023-09-23,2023-09-26
22369,29610,BlueDart,7,2023-01-15,2023-01-20
22370,1910,UPS,35,2023-09-28,2023-10-04
22371,28655,UPS,7,2023-01-03,2023-01-06
22372,32820,BlueDart,11,2023-05-12,2023-05-16
22373,30406,BlueDart,38,2023-08-31,2023-09-08
22374,18575,DHL,21,2023-12-30,2024-01-04
22375,41912,BlueDart,50,2023-08-28,2023-09-04
22376,7501,BlueDart,30,2023-03-12,2023-03-17
22377,47715,DHL,21,2023-06-06,2023-06-13
22378,19568,UPS,26,2023-07-05,2023-07-13
22379,38805,FedEx,6,2023-03-06,2023-03-11
22380,11599,FedEx,25,2023-01-18,2023-01-22
22381,44595,FedEx,8,2023-04-03,2023-04-11
22382,15723,UPS,47,2023-01-16,2023-01-23
22383,35514,UPS,37,2023-01-31,2023-02-02
22384,7461,UPS,47,2023-12-28,2023-12-31
22385,6355,FedEx,18,2023-08-24,2023-08-26
22386,42675,DHL,8,2023-12-20,2023-12-22
22387,49631,BlueDart,30,2023-12-11,2023-12-13
22388,21294,UPS,12,2023-05-30,2023-06-01
22389,19348,BlueDart,41,2023-04-15,2023-04-22
22390,7858,FedEx,34,2023-08-05,2023-08-07
22391,26215,DHL,47,2023-10-14,2023-10-23
22392,47277,DHL,27,2023-05-20,2023-05-22
22393,33152,BlueDart,31,2023-02-11,2023-02-18
22394,37386,DHL,49,2023-08-24,2023-08-26
22395,35400,FedEx,13,2023-03-08,2023-03-16
22396,42874,DHL,24,2023-03-27,2023-04-06
22397,25421,FedEx,37,2023-10-14,2023-10-20
22398,49238,UPS,25,2023-05-11,2023-05-15
22399,48928,FedEx,43,2023-01-14,2023-01-19
22400,21255,FedEx,20,2023-05-09,2023-05-16
22401,7188,UPS,5,2023-01-16,2023-01-24
22402,39525,DHL,47,2023-08-09,2023-08-11
22403,31105,UPS,21,2023-06-09,2023-06-17
22404,2535,DHL,5,2023-06-24,2023-06-30
22405,13409,BlueDart,26,2023-08-12,2023-08-17
22406,30401,FedEx,17,2023-08-07,2023-08-14
22407,47079,UPS,41,2023-06-09,2023-06-13
22408,41336,UPS,48,2023-07-02,2023-07-08
22409,35968,FedEx,28,2023-06-22,2023-07-01
22410,23331,DHL,34,2023-10-30,2023-11-03
22411,7749,FedEx,28,2023-03-25,2023-03-27
22412,49513,FedEx,33,2023-08-30,2023-09-08
22413,13934,BlueDart,22,2023-05-28,2023-06-07
22414,14834,UPS,39,2023-12-05,2023-12-08
22415,2660,DHL,32,2023-07-21,2023-07-27
22416,29535,DHL,14,2023-08-28,2023-09-04
22417,4432,FedEx,14,2023-02-17,2023-02-26
22418,38308,DHL,10,2023-01-16,2023-01-21
22419,48412,UPS,30,2023-10-23,2023-11-02
22420,21537,FedEx,49,2023-05-28,2023-06-02
22421,22090,FedEx,26,2023-08-16,2023-08-22
22422,14667,DHL,13,2023-09-05,2023-09-13
22423,40026,UPS,37,2023-10-16,2023-10-24
22424,42353,DHL,43,2023-09-07,2023-09-12
22425,26288,FedEx,42,2023-01-01,2023-01-03
22426,35560,BlueDart,44,2023-07-01,2023-07-03
22427,35574,UPS,14,2023-10-21,2023-10-30
22428,11578,UPS,17,2023-06-27,2023-07-06
22429,49170,FedEx,9,2023-08-31,2023-09-03
22430,42186,DHL,49,2023-04-14,2023-04-16
22431,43196,FedEx,43,2023-05-01,2023-05-06
22432,11354,FedEx,12,2023-10-22,2023-10-24
22433,38926,UPS,29,2023-10-20,2023-10-22
22434,33833,BlueDart,9,2023-04-09,2023-04-13
22435,44685,DHL,33,2023-07-28,2023-08-01
22436,20449,FedEx,46,2023-10-11,2023-10-17
22437,17858,DHL,45,2023-09-01,2023-09-03
22438,23014,BlueDart,18,2023-09-22,2023-09-24
22439,4210,BlueDart,10,2023-09-20,2023-09-29
22440,922,FedEx,10,2023-06-17,2023-06-19
22441,39826,FedEx,24,2023-10-03,2023-10-07
22442,10809,DHL,28,2023-01-06,2023-01-16
22443,23794,BlueDart,24,2023-06-05,2023-06-10
22444,40122,BlueDart,26,2023-07-13,2023-07-19
22445,2980,FedEx,29,2023-05-13,2023-05-20
22446,24481,UPS,23,2023-01-10,2023-01-18
22447,13642,UPS,28,2023-02-07,2023-02-17
22448,12010,FedEx,9,2023-03-21,2023-03-31
22449,10305,UPS,43,2023-03-23,2023-03-26
22450,36059,UPS,27,2023-09-03,2023-09-08
22451,26161,DHL,21,2023-01-22,2023-01-25
22452,31790,DHL,14,2023-05-06,2023-05-11
22453,39965,FedEx,18,2023-02-14,2023-02-23
22454,21217,FedEx,12,2023-11-26,2023-12-03
22455,22411,DHL,10,2023-04-27,2023-05-01
22456,17560,FedEx,13,2023-01-19,2023-01-22
22457,29864,UPS,45,2023-05-22,2023-05-25
22458,24452,DHL,34,2023-02-06,2023-02-12
22459,11248,DHL,16,2023-03-04,2023-03-07
22460,10536,BlueDart,25,2023-11-23,2023-12-02
22461,24748,FedEx,46,2023-07-09,2023-07-11
22462,15512,DHL,35,2023-10-19,2023-10-25
22463,48656,BlueDart,44,2023-01-04,2023-01-09
22464,33112,BlueDart,27,2023-03-12,2023-03-17
22465,13440,BlueDart,17,2023-03-03,2023-03-05
22466,28480,BlueDart,29,2023-08-23,2023-08-28
22467,42887,UPS,29,2023-10-12,2023-10-16
22468,40637,BlueDart,14,2023-06-14,2023-06-24
22469,12705,FedEx,43,2023-09-18,2023-09-27
22470,10952,FedEx,17,2023-10-23,2023-10-25
22471,32380,FedEx,26,2023-10-31,2023-11-02
22472,31921,FedEx,45,2023-08-04,2023-08-13
22473,508,UPS,38,2023-11-16,2023-11-20
22474,22547,BlueDart,30,2023-01-06,2023-01-11
22475,20362,FedEx,46,2023-06-13,2023-06-18
22476,47684,FedEx,44,2023-01-05,2023-01-07
22477,41070,DHL,49,2023-04-30,2023-05-06
22478,11138,DHL,48,2023-03-07,2023-03-17
22479,44819,BlueDart,28,2023-06-15,2023-06-19
22480,42973,FedEx,6,2023-10-21,2023-10-24
22481,3070,DHL,32,2023-03-17,2023-03-21
22482,2434,DHL,20,2023-05-29,2023-06-04
22483,31901,FedEx,6,2023-06-10,2023-06-14
22484,37512,UPS,22,2023-12-02,2023-12-06
22485,23967,UPS,29,2023-11-22,2023-11-24
22486,10581,DHL,6,2023-09-21,2023-10-01
22487,1010,DHL,35,2023-08-07,2023-08-09
22488,36633,BlueDart,16,2023-09-23,2023-09-29
22489,12892,DHL,49,2023-07-20,2023-07-28
22490,19429,UPS,19,2023-04-21,2023-04-30
22491,42406,FedEx,28,2023-08-16,2023-08-23
22492,43591,BlueDart,9,2023-02-14,2023-02-18
22493,13393,UPS,44,2023-08-15,2023-08-20
22494,17932,BlueDart,39,2023-04-12,2023-04-17
22495,46888,UPS,39,2023-06-06,2023-06-14
22496,36552,UPS,40,2023-04-19,2023-04-23
22497,15391,UPS,28,2023-01-03,2023-01-11
22498,39717,DHL,48,2023-01-14,2023-01-21
22499,8468,UPS,41,2023-10-21,2023-10-28
22500,7739,DHL,33,2023-06-04,2023-06-09
22501,40566,DHL,31,2023-09-27,2023-10-06
22502,48249,BlueDart,32,2023-07-12,2023-07-17
22503,34685,FedEx,16,2023-05-07,2023-05-12
22504,44278,DHL,42,2023-07-16,2023-07-22
22505,35182,UPS,50,2023-05-30,2023-06-02
22506,6841,UPS,28,2023-06-11,2023-06-15
22507,16305,UPS,6,2023-02-24,2023-03-06
22508,8769,FedEx,20,2023-06-01,2023-06-07
22509,8073,DHL,28,2023-10-18,2023-10-25
22510,47491,FedEx,37,2023-07-25,2023-08-04
22511,10168,DHL,50,2023-08-25,2023-08-31
22512,34278,FedEx,42,2023-04-08,2023-04-11
22513,23534,UPS,30,2023-09-17,2023-09-26
22514,12587,FedEx,7,2023-05-07,2023-05-16
22515,13689,BlueDart,35,2023-08-21,2023-08-30
22516,19516,UPS,22,2023-12-04,2023-12-06
22517,27121,BlueDart,24,2023-10-22,2023-10-27
22518,5433,BlueDart,33,2023-05-24,2023-05-28
22519,31156,FedEx,20,2023-05-11,2023-05-20
22520,8679,FedEx,50,2023-04-03,2023-04-12
22521,49590,BlueDart,8,2023-02-07,2023-02-16
22522,43750,UPS,23,2023-10-16,2023-10-20
22523,30811,FedEx,44,2023-10-09,2023-10-18
22524,100,BlueDart,32,2023-09-27,2023-09-30
22525,32150,DHL,50,2023-01-07,2023-01-11
22526,25566,BlueDart,23,2023-02-13,2023-02-23
22527,45969,BlueDart,37,2023-12-18,2023-12-23
22528,44076,DHL,16,2023-09-05,2023-09-09
22529,6230,UPS,14,2023-10-27,2023-11-05
22530,732,DHL,16,2023-01-11,2023-01-15
22531,6696,UPS,22,2023-11-14,2023-11-23
22532,19638,BlueDart,38,2023-04-06,2023-04-11
22533,4994,UPS,6,2023-10-02,2023-10-07
22534,6692,UPS,32,2023-03-10,2023-03-14
22535,30086,UPS,16,2023-02-21,2023-02-24
22536,48411,FedEx,31,2023-02-23,2023-03-04
22537,45788,BlueDart,43,2023-03-13,2023-03-20
22538,13097,FedEx,23,2023-08-25,2023-08-27
22539,34711,BlueDart,23,2023-02-28,2023-03-10
22540,4358,DHL,42,2023-06-04,2023-06-08
22541,10354,DHL,21,2023-12-23,2023-12-31
22542,7981,UPS,50,2023-01-02,2023-01-08
22543,35619,DHL,18,2023-10-02,2023-10-06
22544,33376,FedEx,49,2023-05-02,2023-05-04
22545,21785,UPS,6,2023-08-28,2023-09-06
22546,29438,UPS,47,2023-09-24,2023-09-28
22547,12150,BlueDart,22,2023-02-17,2023-02-24
22548,40737,FedEx,27,2023-02-09,2023-02-18
22549,31343,DHL,26,2023-04-23,2023-04-29
22550,2985,FedEx,31,2023-09-28,2023-09-30
22551,44608,DHL,28,2023-07-23,2023-07-27
22552,29149,FedEx,11,2023-10-08,2023-10-14
22553,14837,BlueDart,30,2023-05-31,2023-06-08
22554,19788,FedEx,22,2023-09-17,2023-09-25
22555,28492,DHL,47,2023-06-04,2023-06-08
22556,25739,FedEx,47,2023-01-29,2023-01-31
22557,18138,BlueDart,6,2023-03-04,2023-03-10
22558,11017,DHL,50,2023-04-16,2023-04-19
22559,1329,DHL,31,2023-08-22,2023-08-24
22560,41308,UPS,40,2023-07-20,2023-07-25
22561,8438,DHL,42,2023-09-21,2023-09-30
22562,37652,DHL,40,2023-01-12,2023-01-22
22563,30336,FedEx,6,2023-03-28,2023-04-04
22564,45522,UPS,46,2023-03-15,2023-03-17
22565,4759,FedEx,43,2023-05-27,2023-05-30
22566,29191,FedEx,25,2023-12-08,2023-12-13
22567,25650,DHL,38,2023-08-18,2023-08-28
22568,14154,FedEx,20,2023-08-19,2023-08-28
22569,29166,FedEx,18,2023-07-25,2023-08-02
22570,49311,UPS,11,2023-10-24,2023-11-02
22571,37189,FedEx,20,2023-08-22,2023-08-25
22572,15457,UPS,37,2023-08-20,2023-08-28
22573,3672,FedEx,47,2023-11-23,2023-11-26
22574,21097,DHL,49,2023-02-05,2023-02-10
22575,24857,BlueDart,36,2023-08-24,2023-09-01
22576,25453,BlueDart,27,2023-08-24,2023-08-27
22577,20093,UPS,37,2023-07-09,2023-07-15
22578,32409,FedEx,38,2023-03-19,2023-03-29
22579,26785,BlueDart,8,2023-05-25,2023-05-31
22580,29538,UPS,18,2023-01-14,2023-01-16
22581,23290,FedEx,40,2023-03-02,2023-03-08
22582,21749,DHL,40,2023-08-18,2023-08-26
22583,42817,UPS,48,2023-08-25,2023-09-02
22584,9890,FedEx,14,2023-09-15,2023-09-20
22585,11043,UPS,32,2023-02-12,2023-02-16
22586,16202,FedEx,43,2023-06-08,2023-06-17
22587,1813,FedEx,14,2023-11-04,2023-11-10
22588,28626,UPS,45,2023-02-15,2023-02-23
22589,10049,BlueDart,19,2023-10-02,2023-10-05
22590,43841,DHL,24,2023-03-24,2023-03-26
22591,45455,DHL,23,2023-01-19,2023-01-24
22592,30348,UPS,20,2023-04-01,2023-04-04
22593,37291,UPS,28,2023-11-20,2023-11-23
22594,22739,BlueDart,43,2023-09-04,2023-09-12
22595,38045,BlueDart,39,2023-04-17,2023-04-22
22596,25023,FedEx,35,2023-10-11,2023-10-16
22597,31512,DHL,38,2023-01-23,2023-01-28
22598,20974,FedEx,16,2023-02-14,2023-02-24
22599,11306,UPS,34,2023-10-16,2023-10-20
22600,10455,FedEx,30,2023-08-06,2023-08-14
22601,6493,DHL,18,2023-05-19,2023-05-23
22602,41219,FedEx,42,2023-11-11,2023-11-18
22603,17853,FedEx,17,2023-12-03,2023-12-12
22604,5746,FedEx,40,2023-05-20,2023-05-27
22605,30915,BlueDart,38,2023-02-01,2023-02-03
22606,2189,FedEx,5,2023-05-07,2023-05-10
22607,46182,FedEx,46,2023-04-04,2023-04-06
22608,37399,BlueDart,11,2023-01-07,2023-01-12
22609,45736,DHL,23,2023-10-27,2023-11-06
22610,19704,DHL,13,2023-12-01,2023-12-08
22611,49992,DHL,47,2023-04-21,2023-04-30
22612,43452,UPS,6,2023-09-29,2023-10-09
22613,24728,DHL,14,2023-05-05,2023-05-15
22614,33465,FedEx,18,2023-03-01,2023-03-10
22615,7936,DHL,11,2023-03-02,2023-03-08
22616,40004,FedEx,45,2023-03-31,2023-04-06
22617,40304,UPS,15,2023-08-26,2023-09-02
22618,33381,FedEx,13,2023-02-05,2023-02-12
22619,7137,BlueDart,21,2023-09-17,2023-09-25
22620,10890,FedEx,39,2023-03-24,2023-04-01
22621,6647,UPS,10,2023-08-12,2023-08-22
22622,20288,FedEx,12,2023-06-12,2023-06-18
22623,44402,UPS,19,2023-05-20,2023-05-28
22624,2614,BlueDart,35,2023-02-02,2023-02-12
22625,12450,DHL,35,2023-02-12,2023-02-18
22626,43472,DHL,12,2023-01-19,2023-01-26
22627,49698,DHL,9,2023-09-16,2023-09-24
22628,17130,DHL,23,2023-06-25,2023-06-27
22629,28481,UPS,23,2023-04-18,2023-04-28
22630,12974,DHL,32,2023-02-21,2023-02-24
22631,10698,FedEx,12,2023-07-27,2023-08-02
22632,48330,DHL,42,2023-01-23,2023-01-25
22633,25783,BlueDart,6,2023-05-09,2023-05-18
22634,15242,UPS,6,2023-11-05,2023-11-07
22635,27084,FedEx,15,2023-11-09,2023-11-17
22636,10966,BlueDart,21,2023-12-21,2023-12-23
22637,35537,BlueDart,32,2023-11-23,2023-11-25
22638,30080,FedEx,42,2023-08-31,2023-09-02
22639,11021,FedEx,15,2023-07-25,2023-07-31
22640,40809,FedEx,21,2023-02-11,2023-02-20
22641,10715,DHL,15,2023-12-15,2023-12-18
22642,47699,FedEx,11,2023-07-30,2023-08-03
22643,43138,FedEx,50,2023-08-09,2023-08-15
22644,38475,FedEx,16,2023-08-02,2023-08-10
22645,9764,UPS,24,2023-10-22,2023-10-29
22646,9250,UPS,46,2023-02-01,2023-02-03
22647,21710,FedEx,21,2023-06-05,2023-06-08
22648,6719,DHL,41,2023-12-08,2023-12-11
22649,42056,BlueDart,16,2023-11-11,2023-11-19
22650,42349,DHL,31,2023-02-24,2023-03-06
22651,11661,BlueDart,20,2023-03-31,2023-04-06
22652,41281,DHL,27,2023-03-04,2023-03-07
22653,31487,FedEx,46,2023-09-18,2023-09-24
22654,11424,BlueDart,7,2023-03-17,2023-03-22
22655,33808,DHL,42,2023-07-31,2023-08-07
22656,38701,BlueDart,8,2023-12-24,2023-12-28
22657,33966,BlueDart,16,2023-06-12,2023-06-22
22658,15038,FedEx,8,2023-12-23,2024-01-01
22659,41873,UPS,46,2023-10-01,2023-10-10
22660,39250,DHL,9,2023-06-29,2023-07-06
22661,11097,DHL,16,2023-01-25,2023-01-31
22662,13770,DHL,21,2023-05-07,2023-05-13
22663,46254,DHL,42,2023-07-30,2023-08-04
22664,12471,FedEx,37,2023-12-30,2024-01-02
22665,31151,UPS,42,2023-08-15,2023-08-19
22666,44147,FedEx,23,2023-12-22,2024-01-01
22667,39851,FedEx,13,2023-07-03,2023-07-11
22668,1924,DHL,19,2023-10-14,2023-10-19
22669,6742,BlueDart,15,2023-08-02,2023-08-12
22670,8936,UPS,18,2023-03-08,2023-03-17
22671,28039,BlueDart,31,2023-05-21,2023-05-29
22672,34686,UPS,34,2023-02-27,2023-03-09
22673,44083,BlueDart,50,2023-02-16,2023-02-24
22674,39745,UPS,31,2023-05-01,2023-05-08
22675,29056,BlueDart,6,2023-07-22,2023-07-31
22676,30594,UPS,11,2023-03-15,2023-03-20
22677,712,FedEx,20,2023-01-24,2023-01-30
22678,14339,FedEx,49,2023-03-28,2023-04-06
22679,45689,DHL,41,2023-10-07,2023-10-10
22680,44435,BlueDart,12,2023-03-16,2023-03-20
22681,43276,BlueDart,29,2023-01-11,2023-01-14
22682,8950,UPS,45,2023-03-29,2023-04-07
22683,24009,UPS,9,2023-05-13,2023-05-19
22684,17220,BlueDart,16,2023-01-28,2023-02-05
22685,17117,BlueDart,30,2023-04-19,2023-04-28
22686,35760,UPS,36,2023-09-25,2023-09-28
22687,28237,BlueDart,23,2023-09-25,2023-09-28
22688,47017,FedEx,44,2023-01-23,2023-01-28
22689,26528,BlueDart,32,2023-02-15,2023-02-19
22690,8944,BlueDart,5,2023-03-08,2023-03-18
22691,23917,DHL,40,2023-07-03,2023-07-08
22692,31813,DHL,15,2023-03-16,2023-03-23
22693,43919,UPS,9,2023-11-26,2023-12-04
22694,8116,UPS,48,2023-08-09,2023-08-11
22695,24382,BlueDart,25,2023-04-02,2023-04-07
22696,42645,FedEx,29,2023-07-22,2023-07-24
22697,33153,BlueDart,38,2023-07-31,2023-08-10
22698,46868,FedEx,16,2023-07-23,2023-08-01
22699,10898,FedEx,49,2023-01-09,2023-01-15
22700,17606,FedEx,45,2023-10-12,2023-10-18
22701,23826,UPS,27,2023-11-14,2023-11-17
22702,25763,UPS,33,2023-05-01,2023-05-03
22703,15268,UPS,24,2023-08-21,2023-08-27
22704,34842,UPS,16,2023-03-16,2023-03-22
22705,43858,BlueDart,6,2023-09-18,2023-09-23
22706,31581,BlueDart,42,2023-03-17,2023-03-27
22707,48394,DHL,49,2023-09-26,2023-10-02
22708,36771,UPS,42,2023-01-03,2023-01-13
22709,27847,UPS,17,2023-05-21,2023-05-26
22710,39143,DHL,32,2023-11-09,2023-11-19
22711,14603,BlueDart,43,2023-09-06,2023-09-09
22712,2095,DHL,31,2023-10-16,2023-10-21
22713,44909,BlueDart,12,2023-03-05,2023-03-12
22714,19227,DHL,27,2023-10-04,2023-10-13
22715,20388,FedEx,44,2023-02-10,2023-02-14
22716,847,BlueDart,44,2023-09-14,2023-09-18
22717,38032,BlueDart,45,2023-05-12,2023-05-17
22718,44330,DHL,38,2023-02-11,2023-02-20
22719,905,DHL,34,2023-12-14,2023-12-19
22720,46218,BlueDart,19,2023-02-14,2023-02-17
22721,47604,UPS,40,2023-06-22,2023-07-02
22722,40510,UPS,25,2023-04-28,2023-05-01
22723,26727,FedEx,34,2023-04-04,2023-04-06
22724,38695,BlueDart,29,2023-12-11,2023-12-15
22725,45364,FedEx,32,2023-01-17,2023-01-25
22726,20988,BlueDart,46,2023-01-06,2023-01-12
22727,39952,UPS,32,2023-05-08,2023-05-16
22728,14420,BlueDart,20,2023-12-15,2023-12-20
22729,20254,FedEx,23,2023-07-26,2023-07-30
22730,15071,FedEx,50,2023-07-13,2023-07-23
22731,27638,DHL,43,2023-06-06,2023-06-10
22732,16907,DHL,10,2023-10-05,2023-10-15
22733,16768,DHL,8,2023-08-04,2023-08-14
22734,28585,UPS,39,2023-08-16,2023-08-22
22735,38703,BlueDart,24,2023-08-23,2023-08-30
22736,15769,FedEx,29,2023-11-01,2023-11-05
22737,45990,DHL,6,2023-09-22,2023-10-01
22738,11253,UPS,45,2023-05-23,2023-05-31
22739,6453,DHL,43,2023-07-16,2023-07-26
22740,807,FedEx,38,2023-12-19,2023-12-22
22741,18023,DHL,45,2023-06-05,2023-06-08
22742,25410,UPS,33,2023-02-02,2023-02-09
22743,26591,BlueDart,16,2023-07-30,2023-08-02
22744,24003,BlueDart,44,2023-05-25,2023-06-01
22745,2921,FedEx,21,2023-01-22,2023-01-30
22746,47434,FedEx,23,2023-06-25,2023-07-01
22747,15162,DHL,17,2023-08-10,2023-08-19
22748,36867,BlueDart,38,2023-01-08,2023-01-14
22749,3710,DHL,19,2023-08-17,2023-08-24
22750,27538,BlueDart,16,2023-12-29,2024-01-01
22751,27464,BlueDart,12,2023-03-02,2023-03-12
22752,38636,DHL,13,2023-03-12,2023-03-19
22753,2500,FedEx,11,2023-09-09,2023-09-17
22754,23328,BlueDart,45,2023-01-13,2023-01-17
22755,29738,BlueDart,23,2023-02-21,2023-03-01
22756,19268,DHL,44,2023-05-16,2023-05-20
22757,36868,DHL,42,2023-02-04,2023-02-10
22758,30964,DHL,39,2023-06-29,2023-07-08
22759,22944,UPS,50,2023-03-13,2023-03-22
22760,21218,UPS,19,2023-12-04,2023-12-09
22761,34119,DHL,31,2023-09-15,2023-09-21
22762,25685,FedEx,45,2023-07-09,2023-07-17
22763,13915,UPS,42,2023-06-10,2023-06-16
22764,45814,BlueDart,34,2023-02-09,2023-02-13
22765,6164,DHL,25,2023-06-15,2023-06-20
22766,33741,UPS,37,2023-03-06,2023-03-13
22767,23202,FedEx,27,2023-06-08,2023-06-15
22768,41735,FedEx,38,2023-06-12,2023-06-14
22769,39629,UPS,12,2023-02-12,2023-02-16
22770,39623,FedEx,41,2023-10-10,2023-10-16
22771,17736,DHL,34,2023-01-20,2023-01-26
22772,12230,DHL,17,2023-06-20,2023-06-30
22773,34986,DHL,14,2023-04-10,2023-04-16
22774,46900,FedEx,48,2023-12-19,2023-12-27
22775,38832,UPS,37,2023-12-12,2023-12-16
22776,42258,UPS,35,2023-04-25,2023-05-04
22777,36791,FedEx,30,2023-01-29,2023-02-05
22778,24147,FedEx,11,2023-06-29,2023-07-07
22779,13983,BlueDart,31,2023-06-24,2023-07-03
22780,3080,DHL,46,2023-05-13,2023-05-16
22781,5564,UPS,50,2023-04-03,2023-04-05
22782,5501,UPS,34,2023-10-11,2023-10-19
22783,13049,DHL,48,2023-11-28,2023-12-06
22784,48899,UPS,38,2023-12-13,2023-12-18
22785,49442,FedEx,47,2023-06-12,2023-06-18
22786,27877,FedEx,48,2023-07-26,2023-07-28
22787,42087,DHL,12,2023-01-03,2023-01-10
22788,20429,UPS,19,2023-07-04,2023-07-06
22789,26030,UPS,23,2023-06-05,2023-06-08
22790,2759,BlueDart,36,2023-11-11,2023-11-14
22791,16934,BlueDart,46,2023-03-15,2023-03-25
22792,44160,BlueDart,48,2023-07-30,2023-08-08
22793,40636,FedEx,17,2023-05-05,2023-05-12
22794,23174,FedEx,31,2023-06-12,2023-06-15
22795,22736,UPS,7,2023-07-06,2023-07-13
22796,33175,FedEx,33,2023-12-14,2023-12-20
22797,29387,BlueDart,32,2023-10-19,2023-10-21
22798,44159,UPS,50,2023-05-29,2023-06-04
22799,18035,DHL,39,2023-04-21,2023-04-28
22800,397,FedEx,22,2023-08-19,2023-08-26
22801,27330,BlueDart,9,2023-09-07,2023-09-15
22802,22947,UPS,8,2023-03-06,2023-03-09
22803,27001,UPS,22,2023-04-08,2023-04-15
22804,15880,UPS,16,2023-01-12,2023-01-14
22805,28907,BlueDart,40,2023-05-11,2023-05-13
22806,40735,FedEx,35,2023-05-04,2023-05-07
22807,30595,FedEx,12,2023-08-21,2023-08-24
22808,11004,FedEx,6,2023-03-02,2023-03-09
22809,1860,UPS,15,2023-06-13,2023-06-16
22810,42371,UPS,12,2023-11-26,2023-12-02
22811,18519,BlueDart,27,2023-02-20,2023-02-23
22812,10965,DHL,45,2023-03-11,2023-03-15
22813,44354,DHL,26,2023-01-27,2023-02-05
22814,49968,FedEx,47,2023-06-25,2023-07-02
22815,46273,UPS,12,2023-09-13,2023-09-15
22816,2352,DHL,40,2023-07-02,2023-07-04
22817,40603,DHL,21,2023-04-12,2023-04-22
22818,21794,FedEx,32,2023-05-08,2023-05-11
22819,33272,UPS,35,2023-03-20,2023-03-30
22820,9600,DHL,19,2023-07-16,2023-07-18
22821,26569,FedEx,28,2023-11-02,2023-11-06
22822,15814,BlueDart,16,2023-10-01,2023-10-09
22823,24498,FedEx,46,2023-11-22,2023-11-29
22824,25984,DHL,24,2023-01-09,2023-01-13
22825,11969,FedEx,22,2023-01-07,2023-01-16
22826,8456,UPS,8,2023-06-05,2023-06-15
22827,43769,UPS,18,2023-05-20,2023-05-23
22828,8441,UPS,15,2023-04-16,2023-04-18
22829,2065,FedEx,5,2023-01-08,2023-01-12
22830,25409,BlueDart,40,2023-07-13,2023-07-18
22831,25124,BlueDart,6,2023-04-01,2023-04-04
22832,46015,UPS,21,2023-12-05,2023-12-07
22833,3028,FedEx,46,2023-04-23,2023-04-28
22834,3454,DHL,46,2023-01-30,2023-02-06
22835,34084,DHL,24,2023-01-02,2023-01-04
22836,10852,FedEx,40,2023-07-21,2023-07-26
22837,23705,DHL,34,2023-01-14,2023-01-19
22838,20774,DHL,11,2023-01-04,2023-01-06
22839,39004,DHL,44,2023-06-14,2023-06-21
22840,4239,FedEx,28,2023-10-01,2023-10-10
22841,37698,BlueDart,21,2023-07-01,2023-07-10
22842,21441,DHL,26,2023-05-29,2023-06-07
22843,32179,FedEx,12,2023-10-19,2023-10-22
22844,49591,DHL,14,2023-03-22,2023-03-30
22845,22357,FedEx,44,2023-09-30,2023-10-03
22846,11184,DHL,10,2023-02-17,2023-02-27
22847,34096,UPS,48,2023-05-18,2023-05-22
